Student_ID,Basic_Arithmetic,Geometry_Understanding,Word_Problems,Advanced_Math_Concepts,Vocabulary_Knowledge,Passage_Understanding,Inferential_Thinking,Teamwork_Ability,Communication_Skills,Emotional_Recognition,Attendance_Rate,Participation_Score,Focus_Levels,Frequent_Interruptions,Consistent_Assignment_Completion,Age,Gender,Grade_Level,Socio_Economic_Status,Learning_Style,Study_Hours_Per_Week,Access_to_Technology,Extracurricular_Participation,Sleep_Hours_Per_Night,Stress_Level,Tutoring_Sessions_Per_Week,Parental_Involvement
433,69.06336808503801,65.67329656804083,77.62727852817923,69.54712726526023,86.83084081701027,62.65133294358748,64.622430119113,72.63265192295681,75.6358707830839,99.2890073765466,81.9359183171764,68.53834581000471,65.23017094158601,22.235372614278187,74.71182728732215,17,Male,12th,High,Auditory,2,Yes,2,7.9,1,3,8.7
434,93.08265474974355,88.12311349384362,69.61887677857872,79.72521237723117,64.54940080802032,76.9899558592176,82.81063341772561,83.46758757426181,70.79339663278266,54.012827246424486,95.44514940469526,80.38171974115534,70.56373474234108,19.23735290486576,83.62560327344558,17,Female,12th,Low,Auditory,13,Yes,1,7.9,5,1,3.9
435,74.94560492150153,67.12684072707276,62.26146320677198,65.38908435056727,59.15148444346642,69.76010523934083,68.67246631961751,67.54710052946231,81.13700605435977,63.808922176258505,88.94727385602891,76.03408326834146,44.511091727378464,41.2342803384321,55.45857150194612,15,Male,10th,Medium,Auditory,7,No,2,6.1,3,3,4.9
436,74.31192435261242,67.3283887151776,84.9123010940509,63.757332639739644,85.89782900941177,94.59945029920365,84.50766989595658,92.89001788260147,83.95529816980935,65.2342221234411,97.78529343311675,81.32624079140089,95.48106148549145,14.700980133751568,96.0630234109465,14,Female,9th,High,Auditory,3,Yes,4,7.5,3,0,8.2
437,74.89554210369079,45.75331530731036,66.00636291045075,85.33972512121501,57.07080224253197,71.32514461575596,57.72027779489164,70.81047105815392,80.23721361341386,67.94761981454289,96.61431938875467,71.82557404494415,41.2156835945794,17.791359408332557,66.35113244161917,18,Non-binary,12th,Low,Visual,21,Yes,2,6.5,2,2,9.3
438,81.27137690739661,100,54.66180573791502,81.06518405371901,10.812564335207696,40.674213696849456,71.08356798468431,78.03951520137205,79.43841156597189,62.57812425658891,71.85419312911108,57.05201313948749,16.485125027193753,55.17523220474395,61.83526597912915,18,Female,12th,High,Visual,0,Yes,1,6.4,5,0,9.2
439,85.22061171514208,62.58822790257291,77.49687210862956,65.94728781316151,76.01374805102867,51.510376259035056,72.37677214798052,68.50690603584464,83.8733458917175,66.68678795545317,86.97971146553755,55.248722054583965,83.68997256605427,40.003649567406235,95.76351263877638,16,Male,11th,Low,Kinesthetic,4,Yes,0,9,7,1,9.7
440,83.71593634998518,71.37606900056485,86.65714271949572,81.22003178628148,74.34163294900388,55.37076759228288,76.78793212473185,53.844642507928235,77.23978162968753,76.29680335248467,90.100863953121,61.57648752545913,37.60173543125274,27.330770918702537,74.6219787160551,15,Male,10th,Low,Visual,15,Yes,3,8,7,0,3
441,75.8609396739403,67.98503459361558,51.87802019710634,48.844343953778825,67.04080163224835,72.75806049916791,71.87964744297139,59.512851785376576,80.2167750131776,70.45363099951493,87.26916971150786,68.23010680161185,76.17613532231493,22.473781507896486,75.4042208439685,14,Male,9th,Medium,Auditory,6,Yes,4,6.6,6,0,3.9
442,55.54925793727072,75.07529391131203,60.202693672876535,69.38309193952128,69.89737221510742,53.31026641061658,67.79968443790378,71.67429180187882,88.86733640164907,62.05157790219958,78.1694156175945,67.43183126429956,39.5703240837056,59.21088690220065,74.60598919602869,14,Male,9th,Medium,Auditory,7,Yes,1,6.7,4,2,2.7
443,59.30382591234184,46.67889637542817,35.52565855378269,34.85077989981666,54.69293572052272,43.5092072799206,58.27862009471225,48.571094846854585,78.73678734562701,73.19695607859772,77.35928322887048,43.55627682983977,62.243363700712635,47.657927830288536,74.20017178878744,14,Male,9th,Medium,Visual,9,Yes,0,7.6,5,0,3.9
444,73.37950876520483,65.1835226440909,86.50369130586799,63.45037362739007,60.305177538949394,76.7048649415597,69.82610249403233,61.0784360896631,62.196041972170185,72.26265236650548,81.71388888731599,67.50717922185794,70.35463621409278,16.04868650273035,86.9726096557234,14,Male,9th,Low,Kinesthetic,13,Yes,0,7.8,2,0,2.9
445,59.22131816450103,71.22470868430304,76.77304050453375,56.085555950001506,79.73089020649608,78.46208510854666,83.93944506694481,74.2380434658429,95.3815347102975,88.7358556673892,88.43665018095635,85.04253020838385,72.35602171826604,23.393625448782846,90.841585074676,14,Male,9th,Medium,Kinesthetic,12,Yes,1,6.4,1,0,5.5
446,94.45232972511357,55.88921057530181,49.819413265887434,56.37716222230302,66.95127592667444,57.410620261486265,73.9065328712847,58.282003711703325,67.74655949820371,88.91169980916902,67.79486062237993,37.902505757357524,27.771913770437404,28.52635277370842,83.80958324602541,15,Female,10th,Low,Auditory,15,Yes,4,5.9,7,2,1.3
447,22.356856581321196,36.822934824123884,43.60999047086739,46.4054875530396,58.22465987207436,70.17773781959636,75.36951233297609,42.501507158820615,57.70115751570488,39.74395187619879,80.34187553217635,61.612809366085365,32.998821349760206,54.91422380738591,83.08063735753821,18,Female,12th,Medium,Auditory,10,Yes,2,6.9,5,3,1
448,74.75608611281072,71.2278737116083,95.23749875036275,55.68268016230489,57.0353309453858,87.40947423670994,54.726523921052326,63.334721619282085,62.858856120892554,63.62306739221306,85.47663259319961,85.21637743723059,69.03576530181206,39.234126391550376,88.8365760106013,15,Female,10th,Medium,Kinesthetic,10,Yes,2,7.5,7,0,4.7
449,64.10653833209636,58.756932290480506,75.61380866078673,60.801589575468206,75.11160572434252,69.30239191279432,77.05940084746793,53.9292841954857,77.02752335304326,51.54467613834584,89.85373717732728,62.84596637573173,36.65666546285466,37.27737580061167,77.44124060287672,15,Male,10th,Low,Auditory,13,Yes,2,5.4,7,0,5.9
450,87.99383643226545,76.8764376178662,85.31247217721456,71.73731650981985,98.26929880083381,80.00870715829484,71.48336606713971,90.07947756191466,100,66.2181352444406,99.40200220327824,79.4750440280113,83.55527267647867,25.565966773912095,90.73828058458575,17,Non-binary,12th,High,Kinesthetic,12,Yes,1,8.2,3,1,1.4
451,58.374001987176825,64.078538599551507,59.89771766672377,44.87245865297809,44.96593490782611,65.3903289160047,70.87795064199159,77.71445584725596,59.51418511616653,60.31552622572777,96.77269192179665,68.87462270598381,45.33956753520866,47.79245113668088,78.02985987806784,14,Non-binary,9th,High,Visual,12,Yes,4,7.1,3,2,3.1
452,73.16073705133049,68.91165422833875,58.751800050379764,59.544201413106606,68.67114662900995,73.34548830975699,58.322752992449736,77.01736823556638,75.94897069336142,59.28719052817759,88.21255770511925,71.89950552175206,45.66845974749187,30.21324203608895,63.21165827153541,17,Male,12th,Low,Visual,2,Yes,0,6.2,7,0,9
453,64.18324703050003,91.76975319228437,80.51461024875027,44.31012536827792,67.62351092445387,71.31156276311987,66.92533543234656,80.95208941774497,92.58791556149922,64.20984394069801,96.01740133017302,77.22024115842113,69.90000857965046,28.387448897242123,75.0772608139771,14,Male,9th,Low,Auditory,6,Yes,1,5.4,1,2,5
454,84.81181543650787,69.36362266956165,70.00237135979697,69.35106703242892,71.82035717223593,72.65280135351206,63.695147887882705,69.88406947222013,64.96904858527179,52.96265696773427,90.81006429623812,55.135085716391,55.47102348057881,24.265346962707696,78.10873621923446,15,Male,10th,Medium,Auditory,18,Yes,2,7.7,6,0,7
455,68.78439295669172,61.58483989127122,75.93460056453978,75.43767586687244,81.45005007092722,80.65391994912426,63.444266251480535,79.05595902184362,56.75261529392912,71.60043407644028,80.46893381979316,48.577050400939115,65.18727995768361,26.69713505302282,67.9521404524608,17,Non-binary,12th,Low,Visual,9,Yes,0,10,1,0,7.6
456,72.49281868918042,79.31285950021167,84.18972819672572,62.974667748362364,83.68119923287726,74.28741429046765,62.788859210691875,96.45796322643932,95.46267492176473,89.21010270785376,98.44183613196947,87.9571099126796,64.81518122805805,30.505457339159694,76.30231914129352,17,Female,12th,Low,Auditory,6,Yes,1,8.7,2,1,4.3
457,54.99243212001147,76.56187745366455,80.569793811751,66.76926747615302,81.92959278312944,91.44082651114084,71.69888773731371,93.08001129731768,80.59314142714373,96.92408255606043,91.51355284266174,83.0633742672241,66.75945334768161,21.98441338653395,81.79766959009234,18,Male,12th,Medium,Auditory,9,Yes,3,5.9,6,3,7.6
458,62.62910505872987,76.10034302399599,91.674499274764,68.09635001178985,79.14531083796871,30.411644526160387,59.141355801187224,52.530155369628396,70.52759464076439,73.59877865732952,75.18741214531474,50.42114325047884,68.97157941219396,32.3978285738187,72.56940712005462,17,Female,12th,High,Visual,0,Yes,3,8.6,4,3,2.4
459,68.20842821197846,70.29921190209609,70.64299909017103,97.12103389703634,82.72194628390022,70.75376901038177,71.34274228321053,70.81714883783496,56.216846618652696,53.15929117953102,88.5154590755701,65.72679254343959,54.62811673100012,21.263112391661135,80.78501676695623,15,Male,10th,High,Kinesthetic,17,Yes,3,7.8,5,2,3.4
460,64.97089385804584,75.87901938166888,83.54971969512403,82.16390050817022,64.04204558839925,80.83301605477354,49.85381629443604,72.26849716482504,89.46938298142655,76.72630180261517,91.11593747977167,79.97867271421822,53.018908578333175,38.15356544971344,72.59596345168512,18,Male,12th,Low,Visual,10,Yes,3,5.4,6,2,7.8
461,82.9877433819324,78.51951774617308,64.89764469972195,85.03707676799331,60.03234312787865,60.12736265184839,72.89640627048418,59.07195555940046,74.68542779160612,62.02125476587372,91.46311655989848,62.93017619147818,53.918941898053276,22.05277182870263,85.27817544357903,18,Male,12th,Low,Auditory,9,Yes,0,6.5,3,3,8.9
462,66.29281466119362,69.89016279478297,45.175173133448375,69.5169537332133,32.921553474302186,50.34545026360056,88.01913160795996,70.85055830313473,77.10433151269612,49.99749238495414,87.70760610233992,57.02257210703542,49.30768649281361,33.090242513049205,63.646641269329066,15,Male,10th,Medium,Auditory,11,Yes,4,10,4,0,7.2
463,89.66444900903473,59.113901526593196,77.12100071123965,74.00045808468177,82.24546387279486,51.64808418696534,75.0902806668843,73.83811642989644,62.98192999715451,66.98356955140106,76.9136873295065,49.12816906497464,53.12635957384379,23.28905827360755,68.35208615084204,14,Female,9th,Medium,Kinesthetic,10,Yes,0,8.6,5,1,8.6
464,67.8291367501129,70.56073625779082,78.26501830629263,59.06368124474956,79.75772388837392,78.49460310003828,83.30308691673571,61.10659008742341,61.300331634297905,82.17944363911079,88.53323006536812,65.81092174899891,58.100416788727294,22.898386449835847,76.29867723949724,14,Non-binary,9th,High,Auditory,6,Yes,1,5.9,6,4,4.6
465,88.92190488486028,75.51484521975539,76.45640766250999,66.99934582510168,67.88392553717013,51.34022118485773,72.49030435261852,76.44885261063109,64.81216829035142,78.11281607595959,95.02789566176943,44.20482665087194,45.96542942333696,38.70303891895856,56.542672796238016,18,Non-binary,12th,Low,Visual,6,Yes,2,8.2,5,0,8.1
466,82.34073691006624,65.97435831944235,60.834993890983796,64.51777025750951,61.44594807444817,50.11444445328182,79.93155534097396,69.02896402813265,56.811969896346724,64.015505179456,96.00265339948237,76.01874266947382,85.98524550607102,28.531304466200496,72.27131758572412,14,Female,9th,Medium,Visual,6,Yes,2,6.8,4,0,9.5
467,86.47489611950638,76.06479604074848,80.81141222486177,65.97108062656372,69.5236967467408,72.50102680449515,70.43554364932139,77.9144564883068,66.32051817709167,60.79814563011021,98.61016117967665,58.56187500962676,76.52682053404263,24.396043793506543,82.87359714830787,17,Male,12th,High,Kinesthetic,6,Yes,3,8.9,3,2,9.7
468,87.88450475412924,89.23585871952305,82.37378836128194,79.28848903557541,80.03775492299644,88.37840371689114,78.80886811040936,100,98.05059360453164,89.33350288857079,99.45557915023528,89.24212020195824,76.73915168700267,19.27637325441836,92.86476526746408,14,Male,9th,Low,Kinesthetic,10,No,1,6.2,6,1,1.3
469,82.20223826137904,88.21465749974703,100,66.3089235524138,83.29461180137574,76.92659114556169,70.69943859869089,69.47162155754732,60.033984098557234,79.91033942202365,97.0028341980651,70.61827331075591,78.07478199082402,25.1594407872737,81.00812932010167,17,Female,12th,Medium,Kinesthetic,11,Yes,1,8.5,5,0,5.1
470,63.595559674071424,96.69655210100632,86.64196712464415,60.98424800309933,86.38809787191053,73.10678640205614,81.48101612906342,68.73900408751419,76.60502878840148,92.36018585974219,99.60770672070794,78.96112488765012,70.59077996032468,23.055750705986053,84.78360104866216,17,Female,12th,Low,Visual,2,Yes,0,5.9,4,1,5.4
471,68.4391018953058,68.38418233500992,79.43553465113293,69.97865055315837,76.89808756238025,56.09355906010823,61.69766715922963,68.45198069225552,54.2553733388045,71.90549121736646,96.43225517123938,77.73635793269415,41.365225136039584,21.817089433145537,77.40893532983131,18,Female,12th,Low,Visual,7,No,2,8.3,5,1,7.4
472,61.49148267703197,62.489789059760945,73.9315215631401,67.42820385042897,68.71645502343947,79.94969535137409,75.04897217437731,83.22622478916897,96.6984099373952,89.30566704567713,91.8979276472237,83.7954174704255,60.42597642350453,29.888957082309048,66.08714962200905,18,Female,12th,High,Kinesthetic,14,Yes,0,7,1,2,6.2
473,86.77406052878122,64.99421577679581,81.48575738096991,49.748245642832515,54.54354577056808,42.3440654357414,78.40871956054676,70.29665334729714,62.752076330687515,60.502998860941275,94.03231736971065,54.3644954731201,40.665525041284546,30.866228423575684,79.66021589238079,14,Male,9th,Low,Kinesthetic,9,Yes,1,7.1,6,0,7.7
474,56.10604499282678,30.760401456124246,72.69665127251567,50.288962548167994,67.26540202904128,74.93232812435812,56.69415652254198,39.759314144928695,32.20727919493,56.440574874221525,63.08879820513539,49.5579240348302,46.71859086781713,39.426557726100725,49.566784666195794,14,Male,9th,High,Auditory,14,Yes,0,8,1,1,7.6
475,79.28871878225084,90.16967448897344,89.55946565483728,79.74455869467151,79.08925237451771,86.42324724887614,63.76351947240487,84.45044241846645,73.01862527009787,76.75635444313505,95.40356522193179,84.24481508929472,71.50554694209374,22.34312389185807,89.51127023655216,18,Male,12th,Low,Auditory,7,Yes,0,7.4,2,3,4.3
476,68.38996185326077,66.62528519924442,47.83479721015111,80.51248672723524,55.9064367110387,45.65988174915621,85.0193460759443,81.88031585060219,89.68281206302518,49.78123053936758,73.25050893588923,75.83138533673699,34.32049589714633,31.761352664393584,75.24438185756301,17,Female,12th,Medium,Kinesthetic,26,Yes,2,4.8,4,0,2.3
477,83.56526312280774,58.509903022111985,96.69379101837744,77.13528816232926,87.9975673563734,74.50166202258649,76.41415967636928,82.84852862145883,90.21708045626583,70.23128301639196,96.57953014364466,100,76.13295433575678,24.441182792810352,81.97199217600877,17,Male,12th,Low,Kinesthetic,8,Yes,0,6.1,6,0,7.3
478,59.21072142572086,84.56715335553095,71.97223589838042,63.591121828639025,63.583341516355134,66.04120436207894,61.788682679504404,65.39140769831471,74.79015265228131,61.93616013836909,97.80499739106745,80.59018799024386,67.05417093280373,17.820251435197957,83.70229591425316,14,Female,9th,Medium,Kinesthetic,20,Yes,4,6,8,0,8.4
479,72.32573641380749,76.82114846279931,77.02860401055372,53.45060087333111,68.85174961014042,69.76552725638587,65.65855300825733,50.056659978676045,64.9233253037135,74.90276565726803,96.66008222382516,66.46827411490837,58.016047827158914,39.32904070864302,82.40601904368327,17,Female,12th,High,Visual,11,Yes,3,7.6,3,0,5.4
480,57.22635502550678,47.44044659349691,67.01057949240246,49.99856137625054,57.26472700142307,65.61132002791086,58.91850161386401,76.46161538679398,39.769209818628724,43.62509091254503,62.3430005996488,39.724906007623005,42.091364580590835,40.31524552937424,55.96174394926896,15,Female,10th,Medium,Auditory,7,No,0,7.8,8,0,4
481,80.79936073436707,87.45547040069229,72.6106049715136,76.1154524671557,59.738994176589834,68.99997172891209,70.30973032451776,74.58411654341046,73.84593475592195,71.73952590312354,93.04566356353462,93.69263618951211,57.08692223223209,32.54210337157481,82.75416471155016,18,Female,12th,Medium,Visual,12,Yes,1,6.5,2,1,7.2
482,62.05976339801725,72.78482998454383,75.469507954,48.3619290104061,76.0245662807515,86.26793953859777,80.04469751188384,91.94376999682603,82.08062084436543,84.28144426047578,96.5491642372217,85.33985835716626,78.63510790207518,28.81662075452572,92.00374622540492,18,Female,12th,Low,Auditory,13,Yes,3,5.5,4,2,8
483,73.59608581857759,91.2409367886196,71.71784196269351,48.413088473369434,82.75197294848277,55.774866894137595,70.38325699888375,61.51610108649767,83.07569020519365,76.65223165074352,84.94792260695249,58.859475495523455,66.5156573313719,31.06655261991248,78.88027664568402,15,Female,10th,Low,Auditory,18,Yes,0,10,5,2,4.2
484,78.05380939039833,85.5518349961274,91.4582113042367,84.27138062201753,78.63334847303976,81.29647537283942,70.1584897621866,84.14049881199672,95.19221339860457,81.43332247704105,98.70597852626815,79.60448479474731,70.87465485549889,21.759463827007878,90.31390302235422,14,Non-binary,9th,Low,Kinesthetic,12,Yes,1,7.5,6,0,3.8
485,91.96958522279162,89.95450787055661,86.61275919315187,93.70989488311437,51.90865335113364,72.34757453696402,65.91907198916905,84.10778253661795,71.99357750880307,79.9161191262195,86.62261514691636,75.09249125482533,62.86707252711138,30.526377231910185,82.94900786647675,14,Male,9th,Medium,Auditory,7,Yes,1,5.2,7,1,3.6
486,68.32261074616383,89.70132239671727,62.917576929556596,49.8306055440696,55.838171834901836,72.96807613285911,64.7534869650668,64.03027269347922,51.411974390518914,61.78489121901707,89.17805880773813,60.712931673326686,66.83645391274197,31.736554788390176,66.25579766962215,18,Female,12th,Medium,Kinesthetic,8,Yes,3,4.9,6,0,2.2
487,69.47810699818682,81.38799829549006,71.27515706861327,65.56320980569954,79.2861683124708,73.80701291636888,67.63780546331677,71.90561242869663,56.680630304569874,72.60900204202876,99.71524678636342,86.30647346229307,77.17816682314913,38.89518127368659,79.64256001694315,15,Female,10th,High,Auditory,10,Yes,0,4.8,4,2,9.4
488,67.92062159350586,56.24390378490452,77.10311453468994,79.55758322286496,78.47549285522034,69.5659215419355,73.17700812482504,93.41755578819118,73.072471890986,73.15534040875988,96.16319214226678,85.46946644353247,71.58713813858093,15.92922343071822,83.55503656870165,18,Male,12th,High,Auditory,16,No,4,6.4,7,2,1.9
489,52.03760180607685,63.47415444069896,52.78725641323698,86.25764314092672,30.60708588090709,52.38435747331744,70.72031902088786,86.57259424329231,82.72936378152903,61.60199742673768,80.81301784142852,57.497316784527655,59.7876538503392,28.661546223783212,76.55612498445791,14,Non-binary,9th,High,Visual,9,Yes,0,7,5,0,2.2
490,70.11825278161334,58.791143923610264,75.95528594841265,39.914811177034636,77.89627198762021,76.51211172758961,70.52439871607046,79.83966308282969,94.53608099798942,83.5417693341846,89.46203529485501,91.15763316131276,45.38795637199492,22.098881333606403,60.96573299550427,15,Female,10th,Low,Kinesthetic,21,Yes,0,8.5,4,2,8.9
491,99.18345462126227,88.69633023597412,79.38840687184398,85.08333518173069,49.43103967759614,52.15359116118947,80.81420659715242,73.62035080919156,57.70142718208846,53.71309832616291,96.33487424696796,65.62734166292812,78.96140364104855,25.542513923271926,79.68009415981628,18,Male,12th,Medium,Auditory,10,Yes,4,7.4,9,1,3.5
492,64.71009857680734,79.77544331643442,55.14156884035788,60.02160356679477,72.91633750688992,54.259245912896226,63.77158229086095,81.79590228927403,84.08885359370868,61.72867215017115,98.32069253083318,69.76323910974688,75.90823263009354,13.604867337118439,84.3308721049449,16,Male,11th,Low,Visual,6,Yes,0,4.7,7,1,5.6
493,66.97067377027929,65.88808606357065,51.94154960334577,63.91017922507723,57.876369892120984,24.00122713511527,66.98381326995425,84.51812412176331,73.7806785388704,71.04269351971405,79.56257657380775,62.10202816752093,51.49747449906475,40.25745588997819,79.6923529781656,18,Male,12th,Medium,Kinesthetic,19,Yes,0,8.5,6,0,2.3
494,55.032200273669496,49.009672776014234,56.68395821663578,43.27415971261294,71.16058081039023,66.37790542612449,52.56498862473161,73.92599268399081,64.9253854038588,61.05077144054722,71.86065934598446,42.104969535553195,48.29902982513107,29.710854889572825,51.23051153796384,14,Male,9th,Medium,Visual,5,Yes,1,7,7,0,1.9
495,86.06920293361613,69.0012595746453,75.88292978529516,57.25499041824842,68.69913507538993,60.12242959339047,75.93445686826743,60.847271764794726,66.8071598374163,65.6865214307499,91.23337294906378,62.92172497157256,40.145708089746094,17.88258202230721,88.18206952983391,16,Male,11th,Medium,Kinesthetic,17,Yes,4,5.9,7,0,2.7
496,89.60740843187925,93.88375748863862,86.58915065125713,92.16579919846421,48.64272233144902,45.015095928160605,72.04684681329796,56.70882745878117,72.78459608185983,72.55651825360559,93.09638485079631,100,58.43525974702591,27.239165439113183,80.48539967063554,15,Male,10th,High,Kinesthetic,14,Yes,3,7,3,1,5
497,76.7098212263026,83.38041104663992,74.23139747051167,66.81815937882611,73.15623451363177,62.86253443630825,88.7501507016515,88.59751988800704,62.034748260145605,51.11720754206956,99.49025733862072,75.24233721353527,74.02335694346041,39.36315627141359,69.84565812375595,16,Female,11th,Low,Visual,7,Yes,0,7.2,7,0,3
498,66.84303834498039,46.218982887391576,55.73957410605628,57.659634632047016,82.09809865134184,57.31682966492518,61.03711069612281,52.885329808613854,74.4411065332648,47.109087539954906,97.56528625730425,68.14492548661693,48.37020384147141,33.71213747781675,68.75056600958723,18,Male,12th,Medium,Visual,12,Yes,3,6.7,7,5,3
499,89.0739073341131,74.48700532698278,82.11255960898397,74.23316141957834,90.89537472531524,86.88859897761849,82.91370453090595,93.2006300597585,76.3258804441861,89.17385549021867,97.51746142166667,100,79.55537019066547,23.73788937234112,88.42508571351459,18,Male,12th,Low,Kinesthetic,15,No,3,5.5,9,0,4.5
500,41.884361607545266,53.87623193012663,71.1427481007002,34.10044414637015,74.00869596226572,65.96157952086674,60.76400646280594,57.39633177184628,66.6261823288139,51.271952062541786,74.77059061871842,44.0895946943727,54.46896089507776,34.16936137623187,45.00911387864157,17,Male,12th,High,Kinesthetic,11,Yes,2,6.3,7,0,1.8
